Temp1,Temp2
威灵仙,C0219
威灵仙,C0189
威灵仙,C0905
威灵仙,C0251
威灵仙,C0478
威灵仙,C1178
威灵仙,C0040
威灵仙,C0528
延胡索,C0602
延胡索,C0086
延胡索,C1183
延胡索,C1171
延胡索,C0439
延胡索,C0162
延胡索,C0617
延胡索,C0286
白花丹,C1209
白花丹,C0352
白花丹,C0377
白花丹,C0392
白花丹,C0164
白花丹,C0479
白花丹,C1092
白花丹,C1178
白花丹,C0476
白花丹,C0545
白花丹,C0547
黄芫花,C1242
黄芫花,C0064
黄芫花,C0653
黄芫花,C1256
黄芫花,C0518
黄芫花,C0691
牵牛子,C0040
两面针,C0291
两面针,C0831
角茴香,C0377
角茴香,C0156
角茴香,C0863
角茴香,C0164
角茴香,C0199
角茴香,C0935
角茴香,C0433
角茴香,C0352
角茴香,C0253
角茴香,C1221
角茴香,C0133
角茴香,C0291
角茴香,C0897
角茴香,C1220
角茴香,C0145
角茴香,C0333
角茴香,C0383
角茴香,C0090
角茴香,C0240
角茴香,C0285
角茴香,C0014
角茴香,C0416
角茴香,C0188
角茴香,C1270
角茴香,C0478
角茴香,C0231
角茴香,C1180
角茴香,C0045
角茴香,C0153
角茴香,C0159
角茴香,C1178
角茴香,C0918
角茴香,C1243
角茴香,C0072
角茴香,C0263
角茴香,C0073
角茴香,C0453
角茴香,C1258
角茴香,C0102
角茴香,C1203
角茴香,C1231
角茴香,C0455
角茴香,C0483
角茴香,C0189
角茴香,C0190
角茴香,C0026
角茴香,C0157
角茴香,C0229
角茴香,C0899
角茴香,C0534
角茴香,C0524
角茴香,C0540
角茴香,C0586
角茴香,C0681
角茴香,C0663
角茴香,C0736
角茴香,C0660
角茴香,C0532
角茴香,C1241
角茴香,C0407
角茴香,C0528
角茴香,C0491
野芋,C0094
野芋,C0416
野芋,C0285
野芋,C0190
野芋,C0189
野芋,C0478
野芋,C0231
野芋,C1178
野芋,C0914
野芋,C0199
野芋,C1239
野芋,C0377
野芋,C0026
野芋,C1162
野芋,C0287
野芋,C0524
野芋,C0517
野芋,C0750
野芋,C0596
野芋,C0882
野芋,C0678
野芋,C0819
野芋,C0801
野芋,C0888
野芋,C0709
朱砂,C0064
朱砂,C1162
朱砂,C0039
朱砂,C0548
香加皮,C0587
香加皮,C0884
香加皮,C0208
香加皮,C1258
香加皮,C0891
香加皮,C0455
香加皮,C0914
香加皮,C0377
香加皮,C0285
香加皮,C0479
香加皮,C0188
香加皮,C0283
香加皮,C0392
香加皮,C0352
香加皮,C0073
香加皮,C0523
香加皮,C0516
香加皮,C0533
香加皮,C0528
鹤虱,C1245
鹤虱,C0540
蜣螂,C0377
蜣螂,C0156
蜣螂,C0114
蜣螂,C1246
蜣螂,C1203
蜣螂,C1231
蜣螂,C1162
蜣螂,C0173
蜣螂,C0420
蜣螂,C1220
蜣螂,C0119
蜣螂,C0425
蜣螂,C0242
蜣螂,C0243
蜣螂,C0429
蜣螂,C0352
蜣螂,C0927
蜣螂,C0064
蜣螂,C1178
蜣螂,C0285
蜣螂,C1241
蜣螂,C0808
三七,C0522
三七,C0749
三七,C0582
三七,C0597
三七,C0810
三七,C0700
三七,C0596
三七,C0583
三七,C0752
鸡胆,C0478
鸡胆,C0872
鸡胆,C0291
鸡胆,C0011
鸡胆,C0534
莨菪根,C0352
莨菪根,C0090
莨菪根,C1203
莨菪根,C0392
莨菪根,C0433
莨菪根,C0587
莨菪根,C0199
莨菪根,C0354
莨菪根,C0156
莨菪根,C0164
莨菪根,C0133
莨菪根,C0157
莨菪根,C0229
莨菪根,C0230
莨菪根,C0935
莨菪根,C1231
莨菪根,C0262
猪牙皂,C1178
猪牙皂,C0831
杜衡,C0377
杜衡,C0587
杜衡,C0157
杜衡,C0478
杜衡,C0352
杜衡,C0914
杜衡,C0114
杜衡,C0089
杜衡,C0333
杜衡,C0242
杜衡,C0046
杜衡,C0199
杜衡,C1178
杜衡,C1166
杜衡,C0231
杜衡,C0285
杜衡,C0845
杜衡,C0426
杜衡,C0189
杜衡,C1259
杜衡,C0476
杜衡,C0263
杜衡,C0145
杜衡,C0291
杜衡,C0053
杜衡,C0416
杜衡,C1241
野百合,C0453
野百合,C0749
五倍子,C0090
关木通,C0285
关木通,C0252
关木通,C0240
关木通,C0063
关木通,C1178
关木通,C0455
关木通,C0053
关木通,C0309
关木通,C0523
关木通,C0504
关木通,C0799
关木通,C0548
关木通,C0528
